target,value,tid,date,cookie,hashid,ip,platform,webGL,canvas,deviceId
userAgent,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 YaBrowser/20.4.3.268 (beta) Yowser/2.5 Safari/537.36",ebbe2d9d-2b58-407e-37c2-d65312615730,2020-08-22,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
webGL_hash,1437082207,5f3b2b78-11f0-4ddc-f8f6-e829b7563720,2020-08-22,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
webGL_hash,1437082207,6ab57dd8-1844-4ccf-4f48-e2a39185b003,2020-08-22,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
webGL_hash,1437082207,9e161460-e569-4d23-8ef1-a8c9719be97e,2020-08-22,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
webGL_hash,1437082207,a81526b7-2a3c-4870-5e72-5008d9d11193,2020-08-22,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
webGL_hash,1437082207,cab12060-a175-4d1a-4f0d-b7bd51735186,2020-08-22,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
webGL_hash,1437082207,ebbe2d9d-2b58-407e-37c2-d65312615730,2020-08-22,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
operation_system,Linux x86_64,067f313c-80cf-4b97-1eec-202f598a6edd,2020-08-24,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
operation_system,Linux x86_64,110cb1b6-6054-4e25-f273-ad3e56cbf2b0,2020-08-24,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
operation_system,Linux x86_64,11aae47f-8889-4af3-d01d-ac5021332e89,2020-08-24,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
operation_system,Linux x86_64,25c9eb64-7c19-4c61-8582-6660b7343654,2020-08-24,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
operation_system,Linux x86_64,34744cef-c0de-4a4c-ce01-85c26052c61d,2020-08-24,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
operation_system,Linux x86_64,4ba92e0d-9d9c-4854-2f53-13165d1a45ab,2020-08-24,09fa10cb472b474d94fd08b0ba3aa23b,3B8F33FD56B578C194655C76928AD76E32E59FE76CA8D951D5C627E66A5CDF27,93.159.236.41,web,1437082207.0,3009703585,119669791.0
